datesk;Item Name;Date;price
20121201;Chillies small (C.B.P);12/01/2012;35
20121201;Chillies Green;12/01/2012;20
20121201;Chillies Bajji;12/01/2012;26
20121201;Chillies Cleaned;12/01/2012;23
20121202;Chillies Bajji yagani;12/02/2012;NULL
20121202;Chillies small (C.B.P);12/02/2012;NULL
20121202;Chillies Cleaned;12/02/2012;NULL
20121202;Chillies Bajji;12/02/2012;NULL
20121202;Chillies Green;12/02/2012;NULL
20121203;Chillies Bajji yagani;12/03/2012;0
20121203;Chillies small (C.B.P);12/03/2012;35
20121203;Chillies Green;12/03/2012;20
20121203;Chillies Bajji;12/03/2012;26
20121203;Chillies Cleaned;12/03/2012;23
20121204;Chillies Bajji yagani;12/04/2012;0
20121204;Chillies small (C.B.P);12/04/2012;35
20121204;Chillies Cleaned;12/04/2012;25
20121204;Chillies Bajji;12/04/2012;28
20121204;Chillies Green;12/04/2012;22
20121205;Chillies Bajji yagani;12/05/2012;0
20121205;Chillies small (C.B.P);12/05/2012;35
20121205;Chillies Green;12/05/2012;21
20121205;Chillies Bajji;12/05/2012;28
20121205;Chillies Cleaned;12/05/2012;24
20121206;Chillies Bajji yagani;12/06/2012;0
20121206;Chillies small (C.B.P);12/06/2012;36
20121206;Chillies Cleaned;12/06/2012;24
20121206;Chillies Bajji;12/06/2012;27
20121206;Chillies Green;12/06/2012;21
20121207;Chillies Green;12/07/2012;20
20121207;Chillies Bajji;12/07/2012;27
20121207;Chillies Cleaned;12/07/2012;23
20121207;Chillies Bajji yagani;12/07/2012;0
20121207;Chillies small (C.B.P);12/07/2012;36
20121208;Chillies Bajji yagani;12/08/2012;0
20121208;Chillies small (C.B.P);12/08/2012;36
20121208;Chillies Cleaned;12/08/2012;23
20121208;Chillies Bajji;12/08/2012;27
20121208;Chillies Green;12/08/2012;20
20121209;Chillies Bajji yagani;12/09/2012;NULL
20121209;Chillies small (C.B.P);12/09/2012;NULL
20121209;Chillies Green;12/09/2012;NULL
20121209;Chillies Bajji;12/09/2012;NULL
20121209;Chillies Cleaned;12/09/2012;NULL
20121210;Chillies Bajji yagani;12/10/2012;0
20121210;Chillies small (C.B.P);12/10/2012;36
20121210;Chillies Cleaned;12/10/2012;23
20121210;Chillies Bajji;12/10/2012;27
20121210;Chillies Green;12/10/2012;20
20121211;Chillies Bajji yagani;12/11/2012;0
20121211;Chillies small (C.B.P);12/11/2012;36
20121211;Chillies Green;12/11/2012;19
20121211;Chillies Bajji;12/11/2012;27
20121211;Chillies Cleaned;12/11/2012;22
20121212;Chillies Bajji yagani;12/12/2012;0
20121212;Chillies small (C.B.P);12/12/2012;36
20121212;Chillies Cleaned;12/12/2012;22
20121212;Chillies Bajji;12/12/2012;30
20121212;Chillies Green;12/12/2012;19
20121213;Chillies Green;13-12-2012;18
20121213;Chillies Bajji;13-12-2012;30
20121213;Chillies Cleaned;13-12-2012;21
20121213;Chillies Bajji yagani;13-12-2012;0
20121213;Chillies small (C.B.P);13-12-2012;36
20121214;Chillies Bajji yagani;14-12-2012;0
20121214;Chillies small (C.B.P);14-12-2012;36
20121214;Chillies Cleaned;14-12-2012;23
20121214;Chillies Bajji;14-12-2012;30
20121214;Chillies Green;14-12-2012;20
20121215;Chillies Bajji yagani;15-12-2012;0
20121215;Chillies small (C.B.P);15-12-2012;36
20121215;Chillies Green;15-12-2012;20
20121215;Chillies Bajji;15-12-2012;30
20121215;Chillies Cleaned;15-12-2012;23
20121216;Chillies small (C.B.P);16-12-2012;NULL
20121216;Chillies Cleaned;16-12-2012;NULL
20121216;Chillies Bajji;16-12-2012;NULL
20121216;Chillies Green;16-12-2012;NULL
20121216;Chillies Bajji yagani;16-12-2012;NULL
20121217;Chillies Bajji yagani;17-12-2012;0
20121217;Chillies small (C.B.P);17-12-2012;36
20121217;Chillies Green;17-12-2012;20
20121217;Chillies Bajji;17-12-2012;31
20121217;Chillies Cleaned;17-12-2012;23
20121218;Chillies Bajji yagani;18-12-2012;0
20121218;Chillies small (C.B.P);18-12-2012;36
20121218;Chillies Cleaned;18-12-2012;23
20121218;Chillies Bajji;18-12-2012;29
20121218;Chillies Green;18-12-2012;20
20121219;Chillies Bajji yagani;19-12-2012;0
20121219;Chillies small (C.B.P);19-12-2012;36
20121219;Chillies Green;19-12-2012;20
20121219;Chillies Bajji;19-12-2012;29
20121219;Chillies Cleaned;19-12-2012;23
20121220;Chillies Bajji yagani;20-12-2012;0
20121220;Chillies small (C.B.P);20-12-2012;36
20121220;Chillies Cleaned;20-12-2012;23
20121220;Chillies Bajji;20-12-2012;29
20121220;Chillies Green;20-12-2012;20
20121221;Chillies Bajji yagani;21-12-2012;0
20121221;Chillies small (C.B.P);21-12-2012;36
20121221;Chillies Green;21-12-2012;20
20121221;Chillies Bajji;21-12-2012;26
20121221;Chillies Cleaned;21-12-2012;23
20121222;Chillies Bajji yagani;22-12-2012;0
20121222;Chillies small (C.B.P);22-12-2012;36
20121222;Chillies Cleaned;22-12-2012;23
20121222;Chillies Bajji;22-12-2012;23
20121222;Chillies Green;22-12-2012;20
20121223;Chillies Bajji yagani;23-12-2012;NULL
20121223;Chillies small (C.B.P);23-12-2012;NULL
20121223;Chillies Green;23-12-2012;NULL
20121223;Chillies Bajji;23-12-2012;NULL
20121223;Chillies Cleaned;23-12-2012;NULL
20121224;Chillies Bajji yagani;24-12-2012;0
20121224;Chillies small (C.B.P);24-12-2012;36
20121224;Chillies Cleaned;24-12-2012;24
20121224;Chillies Bajji;24-12-2012;24
20121224;Chillies Green;24-12-2012;21
20121225;Chillies Bajji yagani;25-12-2012;0
20121225;Chillies small (C.B.P);25-12-2012;36
20121225;Chillies Green;25-12-2012;22
20121225;Chillies Bajji;25-12-2012;27
20121225;Chillies Cleaned;25-12-2012;25
20121226;Chillies Cleaned;26-12-2012;24
20121226;Chillies Bajji;26-12-2012;27
20121226;Chillies Green;26-12-2012;21
20121226;Chillies small (C.B.P);26-12-2012;36
20121226;Chillies Bajji yagani;26-12-2012;0
20121227;Chillies Bajji yagani;27-12-2012;NULL
20121227;Chillies small (C.B.P);27-12-2012;NULL
20121227;Chillies Green;27-12-2012;NULL
20121227;Chillies Bajji;27-12-2012;NULL
20121227;Chillies Cleaned;27-12-2012;NULL
20121228;Chillies Cleaned;28-12-2012;24
20121228;Chillies Bajji;28-12-2012;24
20121228;Chillies Green;28-12-2012;21
20121228;Chillies Bajji yagani;28-12-2012;0
20121228;Chillies small (C.B.P);28-12-2012;36
20121229;Chillies Bajji yagani;29-12-2012;0
20121229;Chillies small (C.B.P);29-12-2012;36
20121229;Chillies Green;29-12-2012;21
20121229;Chillies Bajji;29-12-2012;24
20121229;Chillies Cleaned;29-12-2012;24
20121230;Chillies Bajji yagani;30-12-2012;NULL
20121230;Chillies small (C.B.P);30-12-2012;NULL
20121230;Chillies Cleaned;30-12-2012;NULL
20121230;Chillies Bajji;30-12-2012;NULL
20121230;Chillies Green;30-12-2012;NULL
20121231;Chillies Bajji yagani;31-12-2012;0
20121231;Chillies small (C.B.P);31-12-2012;36
20121231;Chillies Green;31-12-2012;20
20121231;Chillies Bajji;31-12-2012;25
20121231;Chillies Cleaned;31-12-2012;24
20130101;Chillies Green;01/01/2013;20
20130101;Chillies Bajji yagani;01/01/2013;0
20130101;Chillies Bajji;01/01/2013;29
20130101;Chillies Cleaned;01/01/2013;24
20130101;Chillies small (C.B.P);01/01/2013;36
20130102;Chillies Green;01/02/2013;20
20130102;Chillies Bajji yagani;01/02/2013;0
20130102;Chillies small (C.B.P);01/02/2013;36
20130102;Chillies Cleaned;01/02/2013;24
20130102;Chillies Bajji;01/02/2013;29
20130103;Chillies Green;01/03/2013;20
20130103;Chillies Bajji yagani;01/03/2013;0
20130103;Chillies Bajji;01/03/2013;30
20130103;Chillies Cleaned;01/03/2013;23
20130103;Chillies small (C.B.P);01/03/2013;36
20130104;Chillies Green;01/04/2013;20
20130104;Chillies Bajji yagani;01/04/2013;0
20130104;Chillies small (C.B.P);01/04/2013;36
20130104;Chillies Cleaned;01/04/2013;23
20130104;Chillies Bajji;01/04/2013;29
20130105;Chillies Green;01/05/2013;20
20130105;Chillies Bajji yagani;01/05/2013;0
20130105;Chillies Bajji;01/05/2013;29
20130105;Chillies Cleaned;01/05/2013;23
20130105;Chillies small (C.B.P);01/05/2013;36
20130106;Chillies Green;01/06/2013;NULL
20130106;Chillies Bajji yagani;01/06/2013;NULL
20130106;Chillies small (C.B.P);01/06/2013;NULL
20130106;Chillies Cleaned;01/06/2013;NULL
20130106;Chillies Bajji;01/06/2013;NULL
20130107;Chillies Green;01/07/2013;20
20130107;Chillies Bajji yagani;01/07/2013;0
20130107;Chillies Bajji;01/07/2013;27
20130107;Chillies Cleaned;01/07/2013;23
20130107;Chillies small (C.B.P);01/07/2013;36
20130108;Chillies Green;01/08/2013;20
20130108;Chillies Bajji yagani;01/08/2013;0
20130108;Chillies small (C.B.P);01/08/2013;36
20130108;Chillies Cleaned;01/08/2013;23
20130108;Chillies Bajji;01/08/2013;28
20130109;Chillies Green;01/09/2013;20
20130109;Chillies Bajji yagani;01/09/2013;0
20130109;Chillies Bajji;01/09/2013;25
20130109;Chillies Cleaned;01/09/2013;23
20130109;Chillies small (C.B.P);01/09/2013;36
20130110;Chillies Green;01/10/2013;20
20130110;Chillies Bajji yagani;01/10/2013;0
20130110;Chillies small (C.B.P);01/10/2013;36
20130110;Chillies Cleaned;01/10/2013;23
20130110;Chillies Bajji;01/10/2013;25
20130111;Chillies Green;01/11/2013;20
20130111;Chillies Bajji yagani;01/11/2013;0
20130111;Chillies Bajji;01/11/2013;24
20130111;Chillies Cleaned;01/11/2013;23
20130111;Chillies small (C.B.P);01/11/2013;36
20130112;Chillies Green;01/12/2013;20
20130112;Chillies Bajji yagani;01/12/2013;0
20130112;Chillies small (C.B.P);01/12/2013;36
20130112;Chillies Cleaned;01/12/2013;23
20130112;Chillies Bajji;01/12/2013;24
20130113;Chillies Green;13/01/2013;20
20130113;Chillies Bajji yagani;13/01/2013;0
20130113;Chillies Bajji;13/01/2013;24
20130113;Chillies Cleaned;13/01/2013;23
20130113;Chillies small (C.B.P);13/01/2013;36
20130114;Chillies Green;14/01/2013;20
20130114;Chillies Bajji yagani;14/01/2013;0
20130114;Chillies small (C.B.P);14/01/2013;36
20130114;Chillies Cleaned;14/01/2013;23
20130114;Chillies Bajji;14/01/2013;24
20130115;Chillies Green;15/01/2013;22
20130115;Chillies Bajji yagani;15/01/2013;0
20130115;Chillies Bajji;15/01/2013;26
20130115;Chillies Cleaned;15/01/2013;25
20130115;Chillies small (C.B.P);15/01/2013;36
20130116;Chillies Green;16/01/2013;24
20130116;Chillies Bajji yagani;16/01/2013;0
20130116;Chillies small (C.B.P);16/01/2013;36
20130116;Chillies Cleaned;16/01/2013;27
20130116;Chillies Bajji;16/01/2013;26
20130117;Chillies Green;17/01/2013;25
20130117;Chillies Bajji yagani;17/01/2013;0
20130117;Chillies Bajji;17/01/2013;26
20130117;Chillies Cleaned;17/01/2013;28
20130117;Chillies small (C.B.P);17/01/2013;36
20130118;Chillies Green;18/01/2013;25
20130118;Chillies Bajji yagani;18/01/2013;0
20130118;Chillies small (C.B.P);18/01/2013;36
20130118;Chillies Cleaned;18/01/2013;28
20130118;Chillies Bajji;18/01/2013;24
20130119;Chillies Green;19/01/2013;25
20130119;Chillies Bajji yagani;19/01/2013;0
20130119;Chillies Bajji;19/01/2013;24
20130119;Chillies Cleaned;19/01/2013;28
20130119;Chillies small (C.B.P);19/01/2013;36
20130120;Chillies Green;20/01/2013;NULL
20130120;Chillies Bajji yagani;20/01/2013;NULL
20130120;Chillies small (C.B.P);20/01/2013;NULL
20130120;Chillies Cleaned;20/01/2013;NULL
20130120;Chillies Bajji;20/01/2013;NULL
20130121;Chillies Green;21/01/2013;21
20130121;Chillies Bajji yagani;21/01/2013;0
20130121;Chillies Bajji;21/01/2013;22
20130121;Chillies Cleaned;21/01/2013;28
20130121;Chillies small (C.B.P);21/01/2013;36
20130122;Chillies Green;22/01/2013;20
20130122;Chillies Bajji yagani;22/01/2013;0
20130122;Chillies small (C.B.P);22/01/2013;36
20130122;Chillies Cleaned;22/01/2013;28
20130122;Chillies Bajji;22/01/2013;23
20130123;Chillies Green;23/01/2013;23
20130123;Chillies Bajji yagani;23/01/2013;0
20130123;Chillies Bajji;23/01/2013;23
20130123;Chillies Cleaned;23/01/2013;26
20130123;Chillies small (C.B.P);23/01/2013;36
20130124;Chillies Green;24/01/2013;22
20130124;Chillies Bajji yagani;24/01/2013;0
20130124;Chillies small (C.B.P);24/01/2013;36
20130124;Chillies Cleaned;24/01/2013;25
20130124;Chillies Bajji;24/01/2013;23
20130125;Chillies Green;25/01/2013;22
20130125;Chillies Bajji yagani;25/01/2013;0
20130125;Chillies Bajji;25/01/2013;23
20130125;Chillies Cleaned;25/01/2013;25
20130125;Chillies small (C.B.P);25/01/2013;36
20130126;Chillies Green;26/01/2013;24
20130126;Chillies Bajji yagani;26/01/2013;0
20130126;Chillies small (C.B.P);26/01/2013;36
20130126;Chillies Cleaned;26/01/2013;28
20130126;Chillies Bajji;26/01/2013;26
20130127;Chillies Green;27/01/2013;NULL
20130127;Chillies Bajji yagani;27/01/2013;NULL
20130127;Chillies Bajji;27/01/2013;NULL
20130127;Chillies Cleaned;27/01/2013;NULL
20130127;Chillies small (C.B.P);27/01/2013;NULL
20130128;Chillies Green;28/01/2013;25
20130128;Chillies Bajji yagani;28/01/2013;0
20130128;Chillies small (C.B.P);28/01/2013;36
20130128;Chillies Cleaned;28/01/2013;28
20130128;Chillies Bajji;28/01/2013;30
20130129;Chillies Green;29/01/2013;25
20130129;Chillies Bajji yagani;29/01/2013;0
20130129;Chillies Bajji;29/01/2013;34
20130129;Chillies Cleaned;29/01/2013;28
20130129;Chillies small (C.B.P);29/01/2013;36
20130130;Chillies Green;30/01/2013;25
20130130;Chillies Bajji yagani;30/01/2013;0
20130130;Chillies small (C.B.P);30/01/2013;36
20130130;Chillies Cleaned;30/01/2013;28
20130130;Chillies Bajji;30/01/2013;34
20130131;Chillies Green;31/01/2013;25
20130131;Chillies Bajji yagani;31/01/2013;0
20130131;Chillies Bajji;31/01/2013;34
20130131;Chillies Cleaned;31/01/2013;28
20130131;Chillies small (C.B.P);31/01/2013;36
20130201;Chillies Green;02/01/2013;24
20130201;Chillies Bajji yagani;02/01/2013;0
20130201;Chillies small (C.B.P);02/01/2013;36
20130201;Chillies Cleaned;02/01/2013;28
20130201;Chillies Bajji;02/01/2013;36
20130202;Chillies Green;02/02/2013;24
20130202;Chillies Bajji yagani;02/02/2013;0
20130202;Chillies Bajji;02/02/2013;36
20130202;Chillies Cleaned;02/02/2013;28
20130202;Chillies small (C.B.P);02/02/2013;36
20130203;Chillies Green;02/03/2013;NULL
20130203;Chillies Bajji yagani;02/03/2013;NULL
20130203;Chillies small (C.B.P);02/03/2013;NULL
20130203;Chillies Cleaned;02/03/2013;NULL
20130203;Chillies Bajji;02/03/2013;NULL
20130204;Chillies Green;02/04/2013;24
20130204;Chillies Bajji yagani;02/04/2013;0
20130204;Chillies Bajji;02/04/2013;37
20130204;Chillies Cleaned;02/04/2013;28
20130204;Chillies small (C.B.P);02/04/2013;36
20130205;Chillies Green;02/05/2013;24
20130205;Chillies Bajji yagani;02/05/2013;0
20130205;Chillies small (C.B.P);02/05/2013;36
20130205;Chillies Cleaned;02/05/2013;28
20130205;Chillies Bajji;02/05/2013;46
20130206;Chillies Green;02/06/2013;24
20130206;Chillies Bajji yagani;02/06/2013;0
20130206;Chillies Bajji;02/06/2013;46
20130206;Chillies Cleaned;02/06/2013;28
20130206;Chillies small (C.B.P);02/06/2013;36
20130207;Chillies Green;02/07/2013;24
20130207;Chillies Bajji yagani;02/07/2013;0
20130207;Chillies small (C.B.P);02/07/2013;36
20130207;Chillies Cleaned;02/07/2013;28
20130207;Chillies Bajji;02/07/2013;47
20130208;Chillies Green;02/08/2013;24
20130208;Chillies Bajji yagani;02/08/2013;0
20130208;Chillies Bajji;02/08/2013;46
20130208;Chillies Cleaned;02/08/2013;27
20130208;Chillies small (C.B.P);02/08/2013;36
20130209;Chillies Green;02/09/2013;24
20130209;Chillies Bajji yagani;02/09/2013;0
20130209;Chillies small (C.B.P);02/09/2013;36
20130209;Chillies Cleaned;02/09/2013;27
20130209;Chillies Bajji;02/09/2013;46
20130210;Chillies Green;02/10/2013;NULL
20130210;Chillies Bajji yagani;02/10/2013;NULL
20130210;Chillies Bajji;02/10/2013;NULL
20130210;Chillies Cleaned;02/10/2013;NULL
20130210;Chillies small (C.B.P);02/10/2013;NULL
20130211;Chillies Green;02/11/2013;24
20130211;Chillies Bajji yagani;02/11/2013;0
20130211;Chillies small (C.B.P);02/11/2013;36
20130211;Chillies Cleaned;02/11/2013;27
20130211;Chillies Bajji;02/11/2013;35
20130212;Chillies Green;02/12/2013;23
20130212;Chillies Bajji yagani;02/12/2013;0
20130212;Chillies Bajji;02/12/2013;35
20130212;Chillies Cleaned;02/12/2013;26
20130212;Chillies small (C.B.P);02/12/2013;43
20130213;Chillies Green;13/02/2013;23
20130213;Chillies Bajji yagani;13/02/2013;0
20130213;Chillies small (C.B.P);13/02/2013;43
20130213;Chillies Cleaned;13/02/2013;26
20130213;Chillies Bajji;13/02/2013;35
20130214;Chillies Green;14/02/2013;23
20130214;Chillies Bajji yagani;14/02/2013;0
20130214;Chillies Bajji;14/02/2013;28
20130214;Chillies Cleaned;14/02/2013;26
20130214;Chillies small (C.B.P);14/02/2013;43
20130215;Chillies Green;15/02/2013;23
20130215;Chillies Bajji yagani;15/02/2013;0
20130215;Chillies small (C.B.P);15/02/2013;43
20130215;Chillies Cleaned;15/02/2013;26
20130215;Chillies Bajji;15/02/2013;24
20130216;Chillies Green;16/02/2013;23
20130216;Chillies Bajji yagani;16/02/2013;0
20130216;Chillies Bajji;16/02/2013;37
20130216;Chillies Cleaned;16/02/2013;26
20130216;Chillies small (C.B.P);16/02/2013;43
20130217;Chillies Green;17/02/2013;NULL
20130217;Chillies Bajji yagani;17/02/2013;NULL
20130217;Chillies small (C.B.P);17/02/2013;NULL
20130217;Chillies Cleaned;17/02/2013;NULL
20130217;Chillies Bajji;17/02/2013;NULL
20130218;Chillies Bajji;18/02/2013;26
20130218;Chillies Cleaned;18/02/2013;26
20130218;Chillies small (C.B.P);18/02/2013;43
20130218;Chillies Green;18/02/2013;23
20130218;Chillies Bajji yagani;18/02/2013;0
20130219;Chillies Green;19/02/2013;23
20130219;Chillies Bajji yagani;19/02/2013;0
20130219;Chillies small (C.B.P);19/02/2013;43
20130219;Chillies Cleaned;19/02/2013;26
20130219;Chillies Bajji;19/02/2013;28
20130220;Chillies Green;20/02/2013;22
20130220;Chillies Bajji yagani;20/02/2013;0
20130220;Chillies Bajji;20/02/2013;27
20130220;Chillies Cleaned;20/02/2013;25
20130220;Chillies small (C.B.P);20/02/2013;43
20130221;Chillies small (C.B.P);21/02/2013;NULL
20130221;Chillies Cleaned;21/02/2013;NULL
20130221;Chillies Bajji;21/02/2013;NULL
20130221;Chillies Green;21/02/2013;NULL
20130221;Chillies Bajji yagani;21/02/2013;NULL
20130222;Chillies Green;22/02/2013;21
20130222;Chillies Bajji yagani;22/02/2013;0
20130222;Chillies Bajji;22/02/2013;27
20130222;Chillies Cleaned;22/02/2013;24
20130222;Chillies small (C.B.P);22/02/2013;43
20130223;Chillies Green;23/02/2013;21
20130223;Chillies Bajji yagani;23/02/2013;0
20130223;Chillies small (C.B.P);23/02/2013;43
20130223;Chillies Cleaned;23/02/2013;24
20130223;Chillies Bajji;23/02/2013;27
20130224;Chillies Green;24/02/2013;NULL
20130224;Chillies Bajji yagani;24/02/2013;NULL
20130224;Chillies Bajji;24/02/2013;NULL
20130224;Chillies Cleaned;24/02/2013;NULL
20130224;Chillies small (C.B.P);24/02/2013;NULL
20130225;Chillies Green;25/02/2013;21
20130225;Chillies Bajji yagani;25/02/2013;0
20130225;Chillies small (C.B.P);25/02/2013;43
20130225;Chillies Cleaned;25/02/2013;24
20130225;Chillies Bajji;25/02/2013;27
20130226;Chillies Green;26/02/2013;20
20130226;Chillies Bajji yagani;26/02/2013;0
20130226;Chillies Bajji;26/02/2013;27
20130226;Chillies Cleaned;26/02/2013;23
20130226;Chillies small (C.B.P);26/02/2013;43
20130227;Chillies Green;27/02/2013;20
20130227;Chillies Bajji yagani;27/02/2013;0
20130227;Chillies small (C.B.P);27/02/2013;43
20130227;Chillies Cleaned;27/02/2013;23
20130227;Chillies Bajji;27/02/2013;27
20130228;Chillies Green;28/02/2013;20
20130228;Chillies Bajji yagani;28/02/2013;0
20130228;Chillies Bajji;28/02/2013;29
20130228;Chillies Cleaned;28/02/2013;23
20130228;Chillies small (C.B.P);28/02/2013;43
20130301;Chillies Green;03/01/2013;20
20130301;Chillies Bajji yagani;03/01/2013;0
20130301;Chillies small (C.B.P);03/01/2013;43
20130301;Chillies Cleaned;03/01/2013;23
20130301;Chillies Bajji;03/01/2013;29
20130302;Chillies Green;03/02/2013;19
20130302;Chillies Bajji yagani;03/02/2013;0
20130302;Chillies Bajji;03/02/2013;29
20130302;Chillies Cleaned;03/02/2013;22
20130302;Chillies small (C.B.P);03/02/2013;43
20130303;Chillies Bajji yagani;03/03/2013;NULL
